FullCategoryName,UPC,BundleTitle,Condition,Order_Type,Average Checked In per Day,Average Produced per Day,Average Sold per Day After Listing,Average Sold per Day,Sold Quantity,GAAP Sales,Sold Recovery % (Lowest Retail),Sold Recovery % (Anchor MSRP),Average Shipped per Day,Shipped Quantity,Shipped GAAP Sales
Electronics -> Video Games -> Games -> Sony,7.10426E+11,2K PGA Tour 2K23 Standard Edition (PlayStation 4),BRAND NEW,B2BMarketplace,0.189655172,0.189655172,1.32967033,0.196428571,11,$69 ,10%,31%,0.12195122,5,$27 
Electronics -> Video Games -> Games -> Sony,7.10426E+11,2K PGA Tour 2K23 (PlayStation 5),BRAND NEW,B2BMarketplace,0.045454545,0.045454545,0.333333333,0.052631579,2,$13 ,9%,26%,0.060606061,2,$13 
Electronics -> Video Games -> Games -> Microsoft,7.10426E+11,2K Tiny Tina's Wonderlands Next Level Edition Xbox One Xbox Series X,BRAND NEW,B2BMarketplace,0.126666667,0.147286822,0.827981651,0.180952381,19,$115 ,9%,30%,0.208791209,19,$115 
Electronics -> Video Games -> Games -> Microsoft,7.10426E+11,2K Tiny Tina's Wonderlands (Xbox One),BRAND NEW,B2BMarketplace,0.047619048,0.048,0.168224299,0.077922078,6,$30 ,11%,8%,0.08,6,$30 
Electronics -> Video Games -> Games -> Microsoft,7.10426E+11,2K Tiny Tina's Wonderlands: Next-Level Edition (Xbox One),BRAND NEW,B2BMarketplace,0.00952381,0.00952381,0.020408163,0.017857143,1,$5 ,7%,7%,0.018867925,1,$5 
Electronics -> Video Games -> Games -> Microsoft,7.10426E+11,Rockstar Games Grand Theft Auto: The Trilogy (Xbox Series X),BRAND NEW,B2BMarketplace,0.02173913,0.022222222,0.142857143,0.026315789,1,$5 ,10%,8%,0.028571429,1,$5 
Electronics -> Video Games -> Games -> Microsoft,7.10426E+11,Take 2 Interactive Marvel's Midnight Suns: Enhanced Edition (Xbox Series X),BRAND NEW,B2BMarketplace,0.2,0.2,0.444444444,0.4,2,$10 ,8%,17%,,,
Electronics -> Video Games -> Games -> Microsoft,7.10426E+11,2K The Quarry (Xbox Series X),BRAND NEW,B2BMarketplace,0.095454545,0.162790698,0.305825243,0.1875,21,$105 ,10%,7%,0.2,21,$105 
Electronics -> Video Games -> Games -> Microsoft,7.10426E+11,2K NBA 2K23 (Xbox Series X),BRAND NEW,B2BMarketplace,0.01754386,0.01754386,0.04,0.03125,1,$3 ,4%,9%,0.038461538,1,$3 
Electronics -> Video Games -> Games -> Nintendo,7.10426E+11,2K NBA 24 Kobe Bryant Edition - (Nintendo Switch),BRAND NEW,B2BMarketplace,0.041666667,0.041666667,Infinity,0.041666667,1,$10 ,17%,33%,0.076923077,1,$10 
Electronics -> Video Games -> Games -> Sony,7.10426E+11,2K Sports NBA 2K23 Michael Jordan Edition (PlayStation 4),BRAND NEW,B2BMarketplace,0.033898305,0.033898305,0.444444444,0.035714286,2,$80 ,40%,40%,0.048780488,2,$80 
Electronics -> Video Games -> Games -> Sony,7.10426E+11,Take-Two Interactive Software WWE 2K23 (PS4),BRAND NEW,B2BMarketplace,0.076923077,0.076923077,0.6,0.096774194,3,$18 ,10%,20%,0.074074074,2,$10 
Electronics -> Video Games -> Games -> Sony,7.10426E+11,2K WWE 2K23 (PlayStation 5),BRAND NEW,B2BMarketplace,0.163636364,0.163636364,2.025,0.166666667,9,$50 ,8%,14%,0.169811321,9,$50 
Electronics -> Video Games -> Games -> Sony,7.10426E+11,2K Lego Drive includes Aquadirt Racer LEGO Set (PS4),BRAND NEW,B2BMarketplace,0.052631579,0.052631579,0.307692308,0.0625,2,$22 ,18%,37%,0.076923077,2,$22 
Electronics -> Video Games -> Games -> Sony,7.10426E+11,Take Two LEGO 2K Drive - PlayStation 5,BRAND NEW,B2BMarketplace,0.014705882,0.014705882,0.083333333,0.017857143,1,$7 ,10%,20%,0.018867925,1,$7 
Electronics -> Video Games -> Games -> Sony,7.10426E+11,Rockstar Games Red Dead Redemption (PlayStation 4),BRAND NEW,B2BMarketplace,0.044444444,0.044444444,0.285714286,0.052631579,2,$11 ,11%,14%,0.057142857,2,$11 
Electronics -> Video Games -> Games -> Sony,7.10426E+11,2K NBA 2K24 Kobe Bryant Edition (PlayStation 5),BRAND NEW,B2BMarketplace,0.717647059,0.717647059,11.00887574,0.792207792,61,"$1,011 ",25%,41%,0.706666667,53,$859 
Electronics -> Video Games -> Games -> Microsoft,7.10426E+11,2K WWE 2K23 (Xbox One),BRAND NEW,B2BMarketplace,0.2,0.2,0.666666667,0.285714286,4,$60 ,25%,75%,0.333333333,4,$60 
Electronics -> Video Games -> Games -> Microsoft,7.10426E+11,2K WWE 2K23 - Xbox Series X,BRAND NEW,B2BMarketplace,0.064102564,0.064102564,1.470588235,0.071428571,5,$46 ,13%,37%,0.032786885,2,$10 
Electronics -> Video Games -> Games -> Microsoft,7.10426E+11,2K Games Lego 2K Drive Standard Edition (XB1),BRAND NEW,B2BMarketplace,0.017699115,0.017699115,0.222222222,0.019230769,2,$20 ,17%,33%,0.021978022,2,$20 
Electronics -> Video Games -> Games -> Microsoft,7.10426E+11,2K LEGO includes 3in1 Aquadirt Racer Set(Xbox Series X),BRAND NEW,B2BMarketplace,0.025316456,0.025316456,0.4,0.028571429,2,$18 ,13%,26%,0.032786885,2,$18 
Electronics -> Video Games -> Games -> Microsoft,7.10426E+11,2K NBA 2K24 Kobe Bryant Edition (Xbox One),BRAND NEW,B2BMarketplace,0.074626866,0.074626866,0.961538462,0.076923077,5,$77 ,26%,26%,0.064516129,4,$60 
Electronics -> Video Games -> Games -> Microsoft,7.10426E+11,2K NBA 2K24 Kobe Bryant Edition (Xbox Series X),BRAND NEW,B2BMarketplace,0.094339623,0.094339623,0.833333333,0.111111111,5,$79 ,23%,40%,0.125,5,$79 
Electronics -> Video Games -> Games -> Microsoft,7.10426E+11,2K Games NBA 2K24 Black Mamba Edition (Xbox Series X),BRAND NEW,B2BMarketplace,0.052631579,0.052631579,0.142857143,0.083333333,1,$30 ,30%,30%,0.166666667,1,$30 
Electronics -> Video Games -> Games -> Sony,7.10535E+11,Mad Dog Games World War Z (PS4),BRAND NEW,B2BMarketplace,0.075757576,0.075757576,0.438596491,0.089285714,5,$23 ,12%,23%,0.094339623,5,$23 
Electronics -> Video Games -> Games -> Microsoft,7.10535E+11,Focus Home Interactive World War Z - Xbox One,BRAND NEW,B2BMarketplace,0.049180328,0.05,0.1875,0.078947368,3,$15 ,31%,25%,0.085714286,3,$15 
Health & Beauty -> Vision & Optical,7.11533E+11,"TIFFANY & CO TF4126B Butterfly Women's Sunglasses, blue",BRAND NEW,B2BMarketplace,0.039215686,0.040816327,0.095419847,0.076923077,10,"$1,190 ",47%,47%,0.078740157,10,"$1,190 "
Health & Beauty -> Vision & Optical,7.11534E+11,TIFFANY & CO. TF4111B Women's Sunglasses - Black,BRAND NEW,B2BMarketplace,0.003984064,0.004081633,0.004201681,0.142857143,1,$50 ,20%,20%,0.2,1,$50 
Health & Beauty -> Vision & Optical,7.11534E+11,Tiffany & Co. TF3049B Women's Pilot Sunglasses - Silver w/ Blue Gradient Lens,BRAND NEW,B2BMarketplace,0.004016064,0.004149378,0.004273504,0.142857143,1,$50 ,21%,21%,0.2,1,$50 
Electronics -> Video Games -> Games -> Sony,7.1172E+11,"Sony Ratchet & Clank - PlayStation Hits, PlayStation 4",BRAND NEW,B2BMarketplace,0.119402985,0.119402985,1.454545455,0.142857143,8,$34 ,24%,21%,0.037735849,2,$10 
Electronics -> Video Games -> Games -> Sony,7.1172E+11,Sony Gran Turismo 7 (PS4),BRAND NEW,B2BMarketplace,0.014925373,0.015151515,0.090909091,0.017857143,1,$10 ,17%,17%,0.018867925,1,$10 
Electronics -> Video Games -> Games -> Sony,7.1172E+11,Sony 3005343 Sackboy: A Big Adventure - PlayStation 4,BRAND NEW,B2BMarketplace,0.059701493,0.059701493,0.571428571,0.074074074,4,$32 ,13%,13%,0.075471698,4,$32 
Electronics -> Video Games -> Games -> Sony,7.1172E+11,Sony Spider-man: Miles Morales Ultimate Edition (PS5),BRAND NEW,B2BMarketplace,0.103448276,0.103448276,0.923076923,0.107142857,6,$74 ,18%,16%,0.056603774,3,$17 
Electronics -> Video Games -> Games -> Sony,7.1172E+11,Sony Gran Turismo 7 (PlayStation 5),BRAND NEW,B2BMarketplace,0.029850746,0.03030303,0.181818182,0.035714286,2,$10 ,7%,7%,0.037735849,2,$10 
Electronics -> Video Games -> Games -> Sony,7.1172E+11,Sony Interactive Entertainment Marvel Spiderman Mile Morales Ultimate Launch (PS5),BRAND NEW,B2BMarketplace,0.014925373,0.015151515,0.090909091,0.017857143,1,$5 ,7%,7%,0.018867925,1,$5 
Electronics -> Video Games -> Games -> Sony,7.1172E+11,Santa Monica Studio God of War Ragnarok (PS5),BRAND NEW,B2BMarketplace,0.034482759,0.034482759,1,0.035714286,2,$10 ,7%,7%,0.037735849,2,$10 
Electronics -> Video Games -> Games -> Sony,7.1172E+11,Sony MLB The Show 22 Standard Edition (PlayStation 5),BRAND NEW,B2BMarketplace,0.06779661,0.06779661,2.064516129,0.072072072,8,$52 ,13%,13%,0.076923077,8,$52 
Electronics -> Video Games -> Games -> Sony,7.1172E+11,Sony God of War Ragnarok Standard Edition (PS4),BRAND NEW,B2BMarketplace,0.103448276,0.103448276,0.642857143,0.107142857,6,$50 ,14%,14%,0.113207547,6,$50 
Electronics -> Video Games -> Games -> Sony,7.1172E+11,"Sony Interactive Entertainment MLB The Show 22 Standard Edition, PlayStation 4",BRAND NEW,B2BMarketplace,0.133333333,0.133333333,1.351351351,0.142857143,10,$57 ,11%,11%,0.130434783,9,$52 
Electronics -> Video Games -> Games -> Sony,7.1172E+11,PlayStation Horizon Forbidden West: Launch Edition (PlayStation 4),BRAND NEW,B2BMarketplace,0.454545455,0.454545455,7.8125,0.462962963,25,$270 ,22%,18%,0.245283019,13,$102 
Electronics -> Video Games -> Games -> Sony,7.1172E+11,PlayStation Horizon Forbidden West: Launch Edition - PS5,BRAND NEW,B2BMarketplace,0.117647059,0.117647059,0.571428571,0.166666667,2,$19 ,19%,19%,0.2,2,$19 
Electronics -> Video Games -> Games -> Sony,7.1172E+11,Sony MLB The Show 23 for (Ps5),BRAND NEW,B2BMarketplace,0.066037736,0.066037736,0.556818182,0.085365854,7,$80 ,17%,23%,0.094594595,7,$80 
Electronics -> Video Games -> Games -> Sony,7.1172E+11,Sony The Last of Us Part I (PlayStation 5),BRAND NEW,B2BMarketplace,0.021276596,0.02173913,0.125,0.026315789,1,$12 ,17%,17%,0.03030303,1,$12 
Electronics -> Video Games -> Games -> Sony,7.1172E+11,Sony Marvels Spider-Man 2 Standard Edition (PS5),BRAND NEW,B2BMarketplace,0.136363636,0.279069767,1.230769231,0.315789474,12,$298 ,35%,36%,0.285714286,10,$234 
Electronics -> Video Games -> Games -> Sony,7.1172E+11,Sony Marvel's Spider-Man: Miles Morales (PlayStation 4),BRAND NEW,B2BMarketplace,0.055555556,0.055555556,0.166666667,0.083333333,1,$12 ,24%,24%,0.166666667,1,$12 
Movies & TV Media -> DVD Discs,7.17951E+11,"Dinosaur (DVD, 2001)",BRAND NEW,B2BMarketplace,0.008,0.008,0.027027027,0.011363636,1,$7 ,81%,140%,0.012048193,1,$7 
Health & Beauty -> Fragrances,7.19346E+11,"Britney Spears BSTF40003SS Fantasy Eau De Parfum, 3.3 Oz",BRAND NEW,B2BMarketplace,0.105263158,0.105263158,0.4,0.142857143,2,$18 ,31%,35%,0.666666667,2,$18 
Health & Beauty -> Fragrances,7.19346E+11,"Juicy Couture VBRM40008 Viva La Juicy Noir Eau de Parfum Dual Rollerball Spray, 0.34 Fl Oz",BRAND NEW,B2BMarketplace,0.14973262,0.217054264,0.219116825,0.571428571,28,$84 ,12%,8%,0.608695652,28,$84 
Health & Beauty -> Fragrances,7.19346E+11,"Juicy Couture AWJCOUI34PS Oui Eau De Parfum Spray For Women, 3.4 Oz",BRAND NEW,B2BMarketplace,0.08,0.08,0.181818182,0.142857143,2,$30 ,30%,30%,0.666666667,2,$30 
Health & Beauty -> Fragrances,7.19346E+11,"Juicy Couture Rock the Rainbow It's Sunny Hunny Eau de Toilette for Women, 2.5 oz.",BRAND NEW,B2BMarketplace,0.006993007,0.007751938,0.034482759,0.00877193,1,$18 ,37%,60%,0.008849558,1,$18 
Health & Beauty -> Fragrances,7.19346E+11,Elizabeth Taylor Women's 4 Pc White Diamonds Gift Set,BRAND NEW,B2BMarketplace,0.299145299,0.542635659,1.036379019,0.630630631,70,"$1,190 ",26%,46%,0.642201835,70,"$1,190 "
Health & Beauty -> Fragrances,7.19346E+11,Juicy Couture Viva La Juicy Eau De Parfum Travel Set,BRAND NEW,B2BMarketplace,0.043956044,0.296296296,0.053024027,0.8,8,$59 ,18%,20%,1.6,8,$59 
Electronics -> Video Games -> Games -> Sony,7.22674E+11,Bandai Namco NarutoShippuden: Ultimate NinjaStorm4 Road to Boruto(Playstation 4),BRAND NEW,B2BMarketplace,0.1,0.102564103,0.842105263,0.117647059,4,$20 ,25%,10%,0.153846154,4,$20 
Electronics -> Video Games -> Games -> Sony,7.22674E+11,Bandai Namco One Piece Odyssey - PlayStation 4,BRAND NEW,B2BMarketplace,0.097276265,0.19379845,0.490196078,0.238095238,25,$165 ,11%,17%,0.274725275,25,$165 
Electronics -> Video Games -> Games -> Sony,7.22674E+11,BANDAI NAMCO Scarlet Nexus (PlayStation 4),BRAND NEW,B2BMarketplace,0.3,0.3,0.537313433,1.2,6,$30 ,8%,8%,,,
Electronics -> Video Games -> Games -> Sony,7.22674E+11,Bandai The Dark Pictures Anthology: Little Hope - PlayStation 4,BRAND NEW,B2BMarketplace,0.009259259,0.009259259,0.333333333,0.00952381,1,$13 ,69%,43%,0.010989011,1,$13 
Electronics -> Video Games -> Games -> Sony,7.22674E+11,Bandai Namco Armored Core VI Fires of Rubicon (PS4),BRAND NEW,B2BMarketplace,0.117647059,0.117647059,0.166666667,0.4,2,$36 ,30%,30%,,,
Electronics -> Video Games -> Games -> Sony,7.22674E+11,BANDAI NAMCO PAC-MAN World Re-PAC (PlayStation 4),BRAND NEW,B2BMarketplace,0.016949153,0.016949153,0.333333333,0.017857143,1,$5 ,17%,25%,0.024390244,1,$5 
Electronics -> Video Games -> Games -> Sony,7.22674E+11,Bandai Namco Scarlet Nexus (PS5),BRAND NEW,B2BMarketplace,0.023255814,0.023255814,0.111111111,0.029411765,1,$5 ,10%,10%,0.038461538,1,$5 
Electronics -> Video Games -> Games -> Sony,7.22674E+11,Bandai Namco Tales of Arise (PS5),BRAND NEW,B2BMarketplace,0.136363636,0.136363636,1.161290323,0.1875,6,$54 ,14%,14%,0.153846154,4,$36 
Electronics -> Video Games -> Games -> Sony,7.22674E+11,Bandai Namco The Dark Pictures Anthology: The Devil in Me (PS5),BRAND NEW,B2BMarketplace,0.079497908,0.147286822,0.263311451,0.169642857,19,$182 ,24%,32%,0.161904762,17,$170 
Electronics -> Video Games -> Games -> Sony,7.22674E+11,BANDAI NAMCO Elden Ring (PS5),BRAND NEW,B2BMarketplace,0.052631579,0.052631579,0.25,0.0625,2,$35 ,35%,29%,0.038461538,1,$20 
Electronics -> Video Games -> Games -> Sony,7.22674E+11,Bandai Namco One Piece Odyssey (Ps5),BRAND NEW,B2BMarketplace,0.1,0.1,0.666666667,0.117647059,4,$56 ,23%,35%,0.125,4,$56 
Electronics -> Video Games -> Games -> Microsoft,7.22674E+11,Bandai Namco Elden Ring (Xbox One),BRAND NEW,B2BMarketplace,0.105263158,0.105263158,0.551724138,0.125,4,$84 ,53%,35%,0.153846154,4,$84 
Electronics -> Video Games -> Games -> Microsoft,7.22674E+11,Microsoft Pac-Man World: Re-Pac (Xbox Series X/Xbox One),BRAND NEW,B2BMarketplace,0.051162791,0.085271318,0.121,0.142857143,11,$55 ,17%,25%,0.146666667,11,$55 
Electronics -> Video Games -> Games -> Nintendo,7.22675E+11,Bandai Namco Dragon Ball FighterZ (Nintendo Switch),BRAND NEW,B2BMarketplace,0.007518797,0.007575758,0.0625,0.00862069,1,$5 ,8%,8%,0.008928571,1,$5 
Electronics -> Video Games -> Games -> Nintendo,7.22675E+11,Bandai Namco Little Nightmares II (Nintendo Switch),BRAND NEW,B2BMarketplace,0.107142857,0.111111111,0.5625,0.142857143,3,$36 ,40%,35%,0.076923077,1,$10 
Electronics -> Video Games -> Games -> Nintendo,7.22675E+11,Bandai Namco JoJo's Bizarre Adventure: All-Star Battle R (Nintendo Switch),BRAND NEW,B2BMarketplace,0.496503497,0.550387597,4.349439172,0.676190476,71,$568 ,16%,23%,0.689320388,71,$568 
Electronics -> Video Games -> Games -> Nintendo,7.22675E+11,Bandai Namco Taiko No Tatsujin Rhythm Festival (Nintendo Switch),BRAND NEW,B2BMarketplace,0.058823529,0.058823529,0.083333333,0.2,1,$6 ,23%,30%,,,
Electronics -> Video Games -> Games -> Nintendo,7.22675E+11,Bandai Namco Active Life Outdoor Challenge (Nintendo Switch),BRAND NEW,B2BMarketplace,0.247747748,0.426356589,0.719895288,0.466101695,55,$275 ,10%,10%,0.491071429,55,$275 
Electronics -> Video Games -> Games -> Nintendo,7.22675E+11,Namco Bandai LEGO Brawls (Nintendo Switch),BRAND NEW,B2BMarketplace,0.1,0.1,0.285714286,0.142857143,2,$19 ,23%,48%,0.166666667,2,$19 
Electronics -> Video Games -> Games -> Nintendo,7.22675E+11,Bandai Namco Dragon Ball: The Breakers (Nintendo Switch),BRAND NEW,B2BMarketplace,0.1,0.1,0.2,0.2,1,$4 ,13%,20%,,,
Electronics -> Home Audio & Theater -> Accessories,7.22869E+11,Belkin F2E8242B06 Video Cable - HDMI / DVI - 6 ft,BRAND NEW,B2BMarketplace,0.003676471,,0.012820513,0.005154639,1,$13 ,34%,34%,0.006289308,1,$13 
"Electronics -> Printers, Scanners & Faxes -> Ink, Toner, Accessories & Supplies",7.25185E+11,HP C6657AN#140 57 Tri-color Original Ink Cartridge,BRAND NEW,B2BMarketplace,0.053497942,0.100775194,0.160189573,0.125,13,$234 ,25%,35%,0.144444444,13,$234 
"Toys -> Boardgames, Puzzles & Building Blocks",7.28193E+11,Pokemon 25 Card Blister Set,BRAND NEW,B2BMarketplace,0.08839779,0.124031008,0.362606232,0.134453782,16,$32 ,40%,40%,0.13559322,16,$32 
Toys -> Action Figures,7.28193E+11,Konami Mystery Yugioh Packs 20 Cards + 1 Rare Card,BRAND NEW,B2BMarketplace,0.08839779,0.124031008,0.259371834,0.14953271,16,$64 ,33%,80%,0.152380952,16,$64 
"Toys -> Vehicles, Trains & RC",7.29809E+11,"VILINICE YKC000001142 4WD Off Road Car Stunt 2.4GHz, Red",BRAND NEW,B2BMarketplace,0.016949153,0.016949153,0.035714286,0.032258065,1,$8 ,43%,41%,0.038461538,1,$8 
Electronics -> Video Games -> Games -> Nintendo,7.30865E+11,Sega Shin Megami Tensei V: Standard Edition (Nintendo Switch),BRAND NEW,B2BMarketplace,0.043859649,0.043859649,2.083333333,0.045045045,5,$50 ,20%,17%,0.047619048,5,$50 
Home -> Storage & Organization,7.31161E+11,"Keter 249324 Brightwood Outdoor Plastic Deck Box, All-Weather Resin Storage, 120 Gal, Anthracite Gray",BRAND NEW,B2BMarketplace,0.01025641,0.017391304,0.014388489,0.035714286,2,$20 ,7%,7%,0.041666667,2,$20 
Health & Beauty -> Fragrances,7.34003E+12,Byredo Gypsy Water Eau De Parfum Spray 100ml/3.4oz,BRAND NEW,B2BMarketplace,0.00990099,0.015503876,0.017621145,0.022727273,2,$190 ,104%,115%,0.051282051,2,$190 
Electronics -> Computers -> Computer Software -> Games,7.34113E+11,Legacy Amazing Card Games: Mahjong Adventures (PC),BRAND NEW,B2BMarketplace,0.048,0.048,0.327272727,0.057692308,6,$6 ,10%,10%,0.058252427,6,$6 
Baby -> Health & Safety,7.35078E+11,"VTech RM7868HD High Definition 7"" Touch Screen Wi-Fi 1080p 360 Degree Pan & Tilt Video Baby Monitor",BRAND NEW,B2BMarketplace,0.006993007,0.007751938,0.023255814,0.01,1,$99 ,55%,55%,0.011235955,1,$99 
Home -> Heating & Cooling -> Air Conditioners,7.35541E+11,Ontel Products AAXLNMC2 Arctic Air Chill Zone XL,BRAND NEW,B2BMarketplace,0.005988024,0.007751938,0.010752688,0.013513514,1,$17 ,21%,21%,0.014285714,1,$17 
"Home -> Bedding -> Blankets, Throws & Quilts",7.35732E+11,"My Texas House ELL-BKT-KING-WD-BRWHT Ella Waffle Woven Microfiber Bed Blanket, King, Bright White",BRAND NEW,B2BMarketplace,0.006535948,0.007751938,0.02173913,0.009345794,1,$17 ,43%,43%,0.00952381,1,$17 
Electronics -> Video Games -> Accessories -> Batteries & Chargers,7.43841E+11,Nyko Charging Stand for Sony DualSense PS5 Controllers,BRAND NEW,B2BMarketplace,0.018072289,0.023255814,0.033707865,0.038961039,3,$12 ,16%,20%,0.038961039,3,$12 
Electronics -> Video Games -> Accessories -> Batteries & Chargers,7.43841E+11,Nyko 86301 Charge Base for Xbox One & Xbox Series X,BRAND NEW,B2BMarketplace,0.060606061,0.060606061,0.581395349,0.071942446,10,$56 ,26%,26%,0.072463768,10,$56 
Home -> Kitchen & Dining,7.44539E+11,Ball 16 oz. Regular Mouth Pint Jar (12 per Pack)-14400-61000,BRAND NEW,B2BMarketplace,0.795454545,0.813953488,2.333333333,1.206896552,105,$420 ,31%,20%,1.25,105,$420 
Electronics -> Video Games -> Games -> Microsoft,7.4576E+11,Saber Interactive World War Z: Aftermath (Xbox One),BRAND NEW,B2BMarketplace,0.066666667,0.066666667,0.1,0.2,1,$6 ,15%,30%,,,
Electronics -> GPS & Navigation -> GPS Accessories,7.45884E+11,Belkin F8W973 Secure Holder with Key Ring for AirTag - Black,BRAND NEW,B2BMarketplace,0.647727273,0.636363636,4.076537014,0.850746269,57,$114 ,15%,15%,0.95,57,$114 
Electronics -> Cellular Phones -> Accessories -> Other,7.45884E+11,"Belkin MagSafe BOOSTCHARGE Magnetic Wireless Charger Pad, 7.5W No PSU, Black - High-quality",BRAND NEW,B2BMarketplace,0.036363636,0.036363636,0.166666667,0.046511628,2,$10 ,28%,28%,0.05,2,$10 
Electronics -> Cellular Phones -> Accessories -> Other,7.45884E+11,"Belkin WCY006dq05SL-WM BOOST CHARGE 37W USB Type C to Lightning PPS PD Dual Port Wall Phone Charger, Silver",BRAND NEW,B2BMarketplace,0.016949153,0.016949153,0.034482759,0.033333333,1,$12 ,30%,33%,0.04,1,$12 
Electronics -> Cellular Phones -> Accessories -> Other,7.45884E+11,Belkin OVY013zz-RF ScreenForce Tempered Glass Screen Protector for Apple 14 Plus/13 Pro Max with EZ Align Tray,BRAND NEW,B2BMarketplace,0.285714286,0.285714286,0.48,0.705882353,24,$48 ,8%,8%,0.75,24,$48 
Electronics -> Cellular Phones -> Accessories -> Other,7.45884E+11,Belkin WCY003dq05SL-RF 40W Dual Port USB-C Wall Charger USB Type C Cable included Charging for iPhone 15 15 Plus 15 Pro 15 Pro Max 14 14 Pro iPhone 13 Series Galaxy S23 Ultra iPad AirPods,BRAND NEW,B2BMarketplace,0.030927835,0.04109589,0.083333333,0.05,3,$36 ,40%,40%,0.053571429,3,$36 
"Toys -> Boardgames, Puzzles & Building Blocks",7.46134E+11,Panini NFL 2022 Contenders Football Trading Card VALUE Pack (22 Cards),BRAND NEW,B2BMarketplace,0.026143791,0.031007752,0.117647059,0.033613445,4,$12 ,23%,23%,0.033898305,4,$12 
"Clothing, Shoes & Accessories -> Backpacks, Bags, Wallets & Accessories",7.48926E+11,MKF MKF-X581CRC Collection by Mia K. MKF-X581CRC Christine Satchel Bag & Wallet Charcoal,BRAND NEW,B2BMarketplace,0.003610108,0.007751938,0.004273504,0.023255814,1,$25 ,8%,50%,0.025,1,$25 
"Clothing, Shoes & Accessories -> Backpacks, Bags, Wallets & Accessories",7.48926E+11,"MKF MKF-X672 Collection Jamie Satchel Handbag by Mia K, pink",BRAND NEW,B2BMarketplace,0.003610108,0.007751938,0.004273504,0.023255814,1,$15 ,11%,30%,0.025,1,$15 
"Sports, Fitness & Outdoors -> Golf",7.52082E+11,Vice 990017022 Pro 24-Pack Golf Balls,BRAND NEW,B2BMarketplace,1.016949153,1.016949153,9.89010989,1.111111111,60,$600 ,20%,20%,1.132075472,60,$600 
"Sports, Fitness & Outdoors -> Exercise & Fitness",7.53759E+11,Garmin 010-02158-10 fenix 6 Sapphire Carbon Gray DLC with Black Band,BRAND NEW,B2BMarketplace,0.019607843,0.019607843,0.047619048,0.033333333,2,$670 ,56%,56%,0.035714286,2,$670 
